sample1	sample2	chr	start	end	different	Nsnp
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	12	1196311	1547462	1	160
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	12	1554744	1568966	0	14
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	12	1574855	2162878	1	320
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	13	92637	483108	1	274
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	13	489194	2787498	0	1144
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	14	36236	387203	1	217
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	14	392003	743877	0	181
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	14	745836	988078	1	164
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	14	991493	1753070	0	386
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	14	1755310	2000162	1	139
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	14	2004319	2108840	0	62
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	14	2112815	2703922	1	275
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	14	2706413	2805504	0	46
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	14	2810527	2862049	1	42
C03/PG0066-C/ERR019072	C12/PG0058-C/ERR019063	14	2866225	3254381	0	320
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	1	95518	574270	0	398
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	2	109073	374366	0	183
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	2	377666	861650	1	348
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	3	74346	1001448	1	620
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	4	91950	241092	0	296
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	4	250218	253627	1	6
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	4	257264	1141383	0	805
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	5	38911	208943	0	127
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	5	213085	1199990	1	597
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	5	1201913	1284550	0	62
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	5	1288312	1321348	1	34
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	6	72627	369904	0	155
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	6	374781	566860	1	97
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	6	569238	1237460	0	374
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	6	1241407	1294070	1	101
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	7	77258	637190	0	685
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	7	638068	1380100	1	481
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	8	74385	507802	0	284
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	8	511564	1363564	1	606
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	9	80852	133481	0	31
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	9	139448	561033	1	219
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	9	567915	707853	0	97
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	9	714313	978097	1	143
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	9	990501	1473413	0	648
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	10	70764	356329	0	158
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	10	362065	746148	1	189
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	10	747640	1571687	0	762
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	11	111204	1223065	1	545
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	11	1228068	1355726	0	80
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	11	1365066	1934044	1	291
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	12	60587	114735	0	27
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	12	122749	268220	1	68
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	12	271185	451960	0	78
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	12	456343	921491	1	221
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	12	1107393	1547462	0	221
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	12	1554744	1568966	1	14
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	12	1574855	2162878	0	320
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	13	92637	632082	1	348
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	13	646083	921608	0	151
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	13	926023	1219089	1	122
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	13	1225494	1360834	0	57
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	13	1369897	1592063	1	110
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	13	1593876	2787498	0	630
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	14	36236	387203	1	217
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	14	392003	743877	0	181
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	14	745836	1102046	1	205
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	14	1104415	1357486	0	140
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	14	1361515	1496415	1	50
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	14	1499345	2284878	0	424
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	14	2289309	2805504	1	253
C03/PG0066-C/ERR019072	C13/PG0054-C/ERR019062	14	2810527	3254381	0	362
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	1	95518	574270	1	398
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	2	109073	141395	0	17
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	2	147721	207266	1	41
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	2	209681	346718	0	110
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	2	360156	477756	1	51
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	2	487241	861650	0	312
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	3	74346	1001448	0	620
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	4	91950	241092	0	296
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	4	250218	253627	1	6
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	4	257264	1141383	0	805
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	5	38911	275740	1	160
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	5	279011	561831	0	192
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	5	561990	649812	1	70
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	5	651694	1199000	0	301
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	5	1199990	1321348	1	97
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	6	72627	164394	1	64
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	6	171952	566860	0	188
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	6	569238	926593	1	227
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	6	932002	1237460	0	147
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	6	1241407	1294070	1	101
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	7	77258	162203	0	153
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	7	165682	638068	1	533
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	7	645078	1380100	0	480
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	8	74385	180400	1	66
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	8	182361	407080	0	116
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	8	411791	507802	1	102
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	8	511564	730662	0	106
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	8	736271	1363564	1	500
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	9	80852	133481	0	31
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	9	139448	891602	1	415
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	9	896213	965190	0	37
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	9	967637	978097	1	7
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	9	990501	1473413	0	648
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	10	70764	356329	0	158
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	10	362065	746148	1	189
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	10	747640	1571687	0	762
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	11	111204	331838	0	123
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	11	334204	999375	1	307
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	11	1003650	1223065	0	115
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	11	1228068	1527675	1	155
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	11	1529377	1934044	0	216
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	12	60587	114735	0	27
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	12	122749	451960	1	146
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	12	456343	1547462	0	442
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	12	1554744	1568966	1	14
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	12	1574855	1817782	0	97
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	12	1832914	2162878	1	223
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	13	92637	632082	0	348
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	13	646083	2022971	1	649
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	13	2031122	2787498	0	421
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	14	36236	387203	1	217
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	14	392003	743877	0	181
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	14	745836	1023754	1	176
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	14	1032286	2805504	0	896
C03/PG0066-C/ERR019072	C14/PG0060-C/ERR019058	14	2810527	3254381	1	362
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	1	95518	574270	0	398
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	2	109073	207266	1	58
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	2	209681	340845	0	108
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	2	346073	671972	1	144
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	2	677992	861650	0	221
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	3	74346	525104	0	346
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	3	531474	1001448	1	274
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	4	91950	253627	1	302
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	4	257264	1141383	0	805
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	5	38911	134971	0	63
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	5	141732	1199990	1	661
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	5	1201913	1321348	0	96
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	6	72627	378828	0	160
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	6	382438	535110	1	76
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	6	542221	566860	0	16
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	6	569238	926593	1	227
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	6	932002	1237460	0	147
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	6	1241407	1294070	1	101
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	7	77258	637190	0	685
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	7	638068	1380100	1	481
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	8	74385	507802	0	284
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	8	511564	1363564	1	606
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	9	80852	110142	0	20
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	9	114707	133481	1	11
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	9	139448	965190	0	452
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	9	967637	978097	1	7
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	9	990501	1473413	0	648
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	10	70764	308861	1	121
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	10	312095	356329	0	37
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	10	362065	746148	1	189
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	10	747640	1127951	0	168
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	10	1128748	1571687	1	594
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	11	111204	1223065	1	545
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	11	1228068	1355726	0	80
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	11	1365066	1934044	1	291
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	12	60587	200894	1	63
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	12	205183	338700	0	62
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	12	344772	451960	1	48
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	12	456343	742392	0	134
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	12	753394	1547462	1	308
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	12	1554744	1568966	0	14
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	12	1574855	1633827	1	22
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	12	1644803	2162878	0	298
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	13	92637	1062308	0	557
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	13	1068811	1544198	1	216
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	13	1555547	2787498	0	645
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	14	36236	88617	0	59
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	14	93194	387203	1	158
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	14	392003	743877	0	181
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	14	745836	1804203	1	580
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	14	1805420	2029339	0	129
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	14	2032233	2805504	1	363
C03/PG0066-C/ERR019072	C15/PG0057-C/ERR019069	14	2810527	3254381	0	362
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	1	95518	283144	0	126
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	1	288441	319673	1	15
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	1	325302	395768	0	31
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	1	398889	574270	1	226
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	2	109073	477756	0	219
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	2	487241	619131	1	77
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	2	630726	861650	0	235
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	3	74346	291210	0	195
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	3	297417	648945	1	204
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	3	651242	898198	0	160
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	3	902944	1001448	1	61
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	4	91950	165586	0	257
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	4	166432	1107070	1	753
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	4	1111429	1141383	0	97
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	5	38911	568943	0	357
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	5	576493	1321348	1	463
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	6	72627	134602	1	46
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	6	135587	1294070	0	681
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	7	77258	1380100	0	1166
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	8	74385	378558	0	167
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	8	386607	1111945	1	466
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	8	1112813	1206385	0	57
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	8	1208302	1363564	1	200
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	9	80852	440611	1	196
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	9	443707	1311228	0	828
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	9	1315127	1473413	1	114
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	10	70764	1186095	0	546
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	10	1191732	1348540	1	92
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	10	1355990	1571687	0	471
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	11	111204	325587	0	120
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	11	327089	1606697	1	622
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	11	1611527	1934044	0	174
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	12	60587	400368	0	143
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	12	402708	702052	1	139
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	12	705819	1395047	0	249
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	12	1398531	2162878	1	418
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	13	92637	987768	0	529
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	13	993957	1325431	1	134
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	13	1329115	2205069	0	443
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	13	2211837	2622465	1	216
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	13	2631073	2787498	0	96
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	14	36236	128850	1	89
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	14	130979	1152997	0	547
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	14	1156510	1699288	1	278
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	14	1705831	2080450	0	223
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	14	2087347	3107065	1	510
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	14	3119361	3194673	0	135
C04/PG0061-C/ERR019059	C05/PG0068-C/ERR019065	14	3200082	3254381	1	50
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	1	95518	283144	1	126
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	1	288441	319673	0	15
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	1	325302	395768	1	31
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	1	398889	574270	0	226
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	2	109073	477756	1	219
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	2	487241	619131	0	77
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	2	630726	861650	1	235
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	3	74346	483480	1	315
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	3	490990	635823	0	82
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	3	648157	654095	1	5
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	3	654721	976566	0	212
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	3	980339	1001448	1	6
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	4	91950	165586	0	257
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	4	166432	1107070	1	753
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	4	1111429	1141383	0	97
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	5	38911	107419	0	43
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	5	109670	330541	1	157
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	5	335910	568943	0	157
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	5	576493	1178155	1	339
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	5	1181718	1321348	0	124
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	6	72627	134602	0	46
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	6	135587	535110	1	190
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	6	542221	664888	0	97
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	6	665740	1294070	1	394
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	7	77258	690832	0	716
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	7	699119	1380100	1	450
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	8	74385	96422	0	23
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	8	97831	378558	1	144
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	8	386607	1109232	0	464
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	8	1111913	1212779	1	63
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	8	1221638	1363564	0	196
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	9	80852	390630	1	177
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	9	393479	440611	0	19
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	9	443707	570861	1	58
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	9	573189	936352	0	214
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	9	938829	1473413	1	670
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	10	70764	611411	0	285
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	10	613448	1571687	1	824
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	11	111204	325587	0	120
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	11	327089	622809	1	130
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	11	627825	973647	0	161
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	11	981197	1019560	1	33
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	11	1020134	1606697	0	298
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	11	1611527	1934044	1	174
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	12	60587	400368	1	143
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	12	402708	921491	0	251
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	12	1107393	2162878	1	555
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	13	92637	1316762	0	662
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	13	1325431	2205069	1	444
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	13	2211837	2787498	0	312
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	14	36236	3107065	1	1647
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	14	3119361	3194673	0	135
C04/PG0061-C/ERR019059	C06/PG0069-C/ERR019055	14	3200082	3254381	1	50
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	1	95518	283144	1	126
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	1	288441	319673	0	15
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	1	325302	395768	1	31
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	1	398889	574270	0	226
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	2	109073	477756	1	219
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	2	487241	619131	0	77
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	2	630726	861650	1	235
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	3	74346	635823	0	397
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	3	648157	1001448	1	223
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	4	91950	165586	0	257
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	4	166432	520970	1	215
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	4	525218	1006336	0	417
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	4	1011796	1107070	1	121
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	4	1111429	1141383	0	97
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	5	38911	398359	0	253
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	5	400196	568943	1	104
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	5	576493	1321348	0	463
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	6	72627	134602	1	46
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	6	135587	232631	0	46
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	6	242009	569238	1	161
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	6	571889	1057207	0	291
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	6	1059449	1294070	1	183
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	7	77258	706335	1	734
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	7	712909	1380100	0	432
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	8	74385	378558	1	167
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	8	386607	1109232	0	464
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	8	1111913	1212779	1	63
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	8	1221638	1363564	0	196
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	9	80852	440611	0	196
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	9	443707	886918	1	248
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	9	890682	978097	0	46
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	9	990501	1473413	1	648
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	10	70764	278004	0	106
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	10	280625	1571687	1	1003
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	11	111204	327089	1	121
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	11	330305	481471	0	71
C04/PG0061-C/ERR019059	C07/PG0070-C/ERR019056	11	484039	518035	1	18
